Year,State,Beverage Type,Beverage Gallon,Ethanol Gallon,Population(>14),Average(>14),Decile(>14),Population(>21),Average(>21),Decile(>21),Source,ABV,Ethanol by ABV
2000,Rhode,Beer,21988181.0,989468,856626,11551,8.0,750041,13192,8.0,,47.0,1033444.0
2000,Rhode,All Beverages,,1981033,856626,23126,4.0,750041,26412,4.0,,,1880083.0
2000,South,Spirits,5713970.0,2348442,3240532,7247,4.0,2823710,8317,4.0,,384.0,2194165.0
2000,South,Wine,5610678.0,723777,3240532,2234,7.0,2823710,2563,7.0,,112.0,628396.0
2000,South,Beer,106981000.0,4814145,3240532,14856,2.0,2823710,17049,2.0,,47.0,5028107.0
2000,South,All Beverages,,7886364,3240532,24337,3.0,2823710,27929,4.0,,,7850668.0
2000,South,Spirits,1018582.0,418637,603308,6939,4.0,515930,8114,4.0,,369.0,375857.0
2000,South,Wine,681956.0,87972,603308,1458,9.0,515930,1705,9.0,,116.0,79107.0
2000,South,Beer,19530000.0,878850,603308,14567,3.0,515930,17034,2.0,,46.0,898380.0
2000,South,All Beverages,,1385459,603308,22964,5.0,515930,26854,4.0,,,1353344.0
2000,Tennessee,Spirits,5710760.0,2347122,4616152,5085,9.0,4058249,5784,9.0,,376.0,2147246.0
2000,Tennessee,Wine,5709833.0,736568,4616152,1596,8.0,4058249,1815,8.0,,113.0,645211.0
2000,Tennessee,Beer,121582000.0,5471190,4616152,11852,7.0,4058249,13482,7.0,,47.0,5714354.0
2000,Tennessee,All Beverages,,8554880,4616152,18532,9.0,4058249,21080,9.0,,,8506811.0
2000,Texas,Spirits,19897024.0,8177677,16345954,5003,9.0,14047804,5821,9.0,,385.0,7660354.0
2000,Texas,Wine,27652864.0,3567219,16345954,2182,7.0,14047804,2539,7.0,,112.0,3097121.0
2000,Texas,Beer,556051321.0,25022309,16345954,15308,1.0,14047804,17812,1.0,,45.0,25022309.0
2000,Texas,All Beverages,,36767206,16345954,22493,5.0,14047804,26173,5.0,,,35779784.0
2000,Utah,Spirits,1628131.0,669162,1686882,3967,10.0,1386119,4828,10.0,,352.0,573102.0
2000,Utah,Wine,1796237.0,231715,1686882,1374,9.0,1386119,1672,9.0,,112.0,201179.0
2000,Utah,Beer,28210000.0,1269450,1686882,7525,10.0,1386119,9158,10.0,,46.0,1297660.0
2000,Utah,All Beverages,,2170326,1686882,12866,10.0,1386119,15658,10.0,,,2071941.0
2000,Vermont,Spirits,766753.0,315136,498249,6325,6.0,434023,7261,6.0,,364.0,279098.0
2000,Vermont,Wine,1873713.0,241709,498249,4851,2.0,434023,5569,1.0,,112.0,209856.0
2000,Vermont,Beer,14570000.0,655650,498249,13159,5.0,434023,15106,5.0,,47.0,684790.0
2000,Vermont,All Beverages,,1212495,498249,24335,3.0,434023,27936,3.0,,,1173744.0
2000,Virginia,Spirits,6855851.0,2817755,5748965,4901,9.0,5062656,5566,9.0,,381.0,2612079.0
2000,Virginia,Wine,14010107.0,1807304,5748965,3144,5.0,5062656,3570,5.0,,112.0,1569132.0
2000,Virginia,Beer,148361618.0,6676273,5748965,11613,8.0,5062656,13187,8.0,,47.0,6972996.0
2000,Virginia,All Beverages,,11301331,5748965,19658,8.0,5062656,22323,8.0,,,11154207.0
2000,Washington,Spirits,7601499.0,3124216,4741447,6589,6.0,4139898,7547,6.0,,375.0,2850562.0
2000,Washington,Wine,15125381.0,1951174,4741447,4115,3.0,4139898,4713,3.0,,113.0,1709168.0
2000,Washington,Beer,117242000.0,5275890,4741447,11127,9.0,4139898,12744,9.0,,47.0,5510374.0
2000,Washington,All Beverages,,10351280,4741447,21831,6.0,4139898,25004,6.0,,,10070104.0
2000,West,Spirits,1332914.0,547828,1503024,3645,10.0,1326571,4130,10.0,,377.0,502509.0
2000,West,Wine,1132788.0,146130,1503024,972,10.0,1326571,1102,10.0,,112.0,126872.0
2000,West,Beer,41354000.0,1860930,1503024,12381,6.0,1326571,14028,6.0,,46.0,1902284.0
2000,West,All Beverages,,2554888,1503024,16998,10.0,1326571,19259,10.0,,,2531665.0
2000,Wisconsin,Spirits,10031551.0,4122967,4330708,9520,1.0,3758804,10969,2.0,,363.0,3641453.0
2000,Wisconsin,Wine,9084512.0,1171902,4330708,2706,5.0,3758804,3118,5.0,,114.0,1035634.0
2000,Wisconsin,Beer,147700077.0,6646503,4330708,15347,1.0,3758804,17682,2.0,,46.0,6794204.0
2000,Wisconsin,All Beverages,,11941373,4330708,27574,1.0,3758804,31769,1.0,,,11471291.0
2000,Wyoming,Spirits,838071.0,344447,399117,8630,2.0,341302,10092,2.0,,361.0,302544.0
2000,Wyoming,Wine,676451.0,87262,399117,2186,7.0,341302,2557,7.0,,113.0,76439.0
2000,Wyoming,Beer,12594872.0,566769,399117,14201,3.0,341302,16606,3.0,,46.0,579364.0
2000,Wyoming,All Beverages,,998478,399117,25017,3.0,341302,29255,2.0,,,958347.0
2000,Northeast Region,Spirits,69713640.0,28652306,43505466,6586,,38458874,7450,,,363.0,25306051.0
2000,Northeast Region,Wine,129332182.0,16683851,43505466,3835,,38458874,4338,,,113.0,14614537.0
2000,Northeast Region,Beer,1040359354.0,46816171,43505466,10761,,38458874,12173,,,48.0,49937249.0
2000,Northeast Region,All Beverages,,92152329,43505466,21182,,38458874,23961,,,,89857837.0
2000,Midwest Region,Spirits,79706725.0,32759464,51646653,6343,,44953789,7287,,,354.0,28216181.0
2000,Midwest Region,Wine,94887270.0,12240458,51646653,2370,,44953789,2723,,,115.0,10912036.0
2000,Midwest Region,Beer,1484478040.0,66801512,51646653,12934,,44953789,14860,,,47.0,69770468.0
2000,Midwest Region,All Beverages,,111801434,51646653,21647,,44953789,24870,,,,108898685.0
2000,South Region,Spirits,120256687.0,49425499,80685019,6126,,70514111,7009,,,379.0,45577285.0
2000,South Region,Wine,157682224.0,20341007,80685019,2521,,70514111,2885,,,115.0,18133456.0
2000,South Region,Beer,2331745269.0,104928537,80685019,13005,,70514111,14881,,,47.0,109592028.0
2000,South Region,All Beverages,,174695043,80685019,21651,,70514111,24774,,,,173302769.0
2000,West Region,Spirits,82331095.0,33838079,50093285,6755,,43559555,7768,,,371.0,30544836.0
2000,West Region,Wine,166223680.0,21442854,50093285,4281,,43559555,4923,,,114.0,18949500.0
2000,West Region,Beer,1342410728.0,60408483,50093285,12059,,43559555,13868,,,47.0,63093304.0
2000,West Region,All Beverages,,115689417,50093285,23095,,43559555,26559,,,,112587640.0
2000,United States,Spirits,352008148.0,144675349,225930423,6404,,197486329,7326,,,369.0,129891006.0
2000,United States,Wine,548125355.0,70708171,225930423,3130,,197486329,3580,,,114.0,62486291.0
2000,United States,Beer,6198993391.0,278954703,225930423,12347,,197486329,14125,,,47.0,291352689.0
2000,United States,All Beverages,,494338222,225930423,21880,,197486329,25032,,,,483729986.0
2001,Alabama,Spirits,4631516.0,1903553,3603227,5283,8.0,3149492,6044,8.0,1.0,384.0,1778502.0
2001,Alabama,Wine,4787076.0,617533,3603227,1714,8.0,3149492,1961,8.0,1.0,113.0,540940.0
2001,Alabama,Beer,92892557.0,4180165,3603227,11601,7.0,3149492,13273,7.0,1.0,46.0,4273058.0
2001,Alabama,All Beverages,,6701251,3603227,18598,9.0,3149492,21277,9.0,,,6592500.0
2001,Alaska,Spirits,1145097.0,470635,489250,9620,1.0,416762,11293,1.0,1.0,361.0,413380.0
2001,Alaska,Wine,1449068.0,186930,489250,3821,4.0,416762,4485,3.0,1.0,115.0,166643.0
2001,Alaska,Beer,14379466.0,647076,489250,13226,5.0,416762,15526,4.0,1.0,47.0,675835.0
2001,Alaska,All Beverages,,1304641,489250,26666,2.0,416762,31304,2.0,,,1255858.0
2001,Arizona,Spirits,7115293.0,2924386,4173770,7007,4.0,3646923,8019,4.0,2.0,368.0,2618428.0
2001,Arizona,Wine,10606039.0,1368179,4173770,3278,4.0,3646923,3752,4.0,2.0,113.0,1198482.0
2001,Arizona,Beer,136236773.0,6130655,4173770,14689,2.0,3646923,16810,2.0,2.0,46.0,6266892.0
2001,Arizona,All Beverages,,10423219,4173770,24973,3.0,3646923,28581,2.0,,,10083802.0
2001,Arkansas,Spirits,2807972.0,1154077,2168828,5321,8.0,1893986,6093,8.0,3.0,365.0,1024910.0
2001,Arkansas,Wine,2146240.0,276865,2168828,1277,10.0,1893986,1462,10.0,3.0,117.0,251110.0
2001,Arkansas,Beer,52000687.0,2340031,2168828,10789,9.0,1893986,12355,9.0,3.0,47.0,2444032.0
2001,Arkansas,All Beverages,,3770972,2168828,17387,10.0,1893986,19910,10.0,,,3720052.0
2001,California,Spirits,41754467.0,17161086,27152073,6320,6.0,23655436,7255,6.0,3.0,372.0,15532662.0
2001,California,Wine,100829802.0,13007044,27152073,4790,2.0,23655436,5499,2.0,7.0,115.0,11595427.0
2001,California,Beer,656270000.0,29532150,27152073,10877,9.0,23655436,12484,9.0,7.0,47.0,30844690.0
2001,California,All Beverages,,59700280,27152073,21987,6.0,23655436,25237,6.0,,,57972779.0
2001,Colorado,Spirits,8303446.0,3412716,3551248,9610,2.0,3104719,10992,2.0,1.0,364.0,3022454.0
2001,Colorado,Wine,11170778.0,1441030,3551248,4058,3.0,3104719,4641,3.0,1.0,112.0,1251127.0
2001,Colorado,Beer,111768060.0,5029563,3551248,14163,3.0,3104719,16200,3.0,1.0,46.0,5141331.0
2001,Colorado,All Beverages,,9883309,3551248,27831,1.0,3104719,31833,1.0,,,9414912.0
2001,Connecticut,Spirits,4999419.0,2054761,2771120,7415,3.0,2457529,8361,3.0,1.0,362.0,1809790.0
2001,Connecticut,Wine,10755536.0,1387464,2771120,5007,1.0,2457529,5646,1.0,1.0,114.0,1226131.0
2001,Connecticut,Beer,58512241.0,2633051,2771120,9502,10.0,2457529,10714,10.0,1.0,47.0,2750075.0
2001,Connecticut,All Beverages,,6075276,2771120,21924,6.0,2457529,24721,6.0,,,5785996.0
2001,Delaware,Spirits,1668524.0,685763,643364,10659,1.0,564140,12156,1.0,1.0,364.0,607343.0
2001,Delaware,Wine,2443675.0,315234,643364,4900,2.0,564140,5588,2.0,1.0,113.0,276135.0
2001,Delaware,Beer,19819695.0,891886,643364,13863,4.0,564140,15810,4.0,1.0,47.0,931526.0
2001,Delaware,All Beverages,,1892884,643364,29422,1.0,564140,33553,1.0,,,1815004.0
2001,District,Spirits,1712022.0,703641,482433,14585,1.0,429040,16400,1.0,7.0,385.0,659129.0
2001,District,Wine,2968695.0,382962,482433,7938,1.0,429040,8926,1.0,7.0,115.0,341400.0
2001,District,Beer,14570000.0,655650,482433,13590,4.0,429040,15282,5.0,7.0,47.0,684790.0
2001,District,All Beverages,,1742253,482433,36114,1.0,429040,40608,1.0,,,1685319.0
2001,Florida,Spirits,26895989.0,11054251,13487721,8196,2.0,12026275,9192,3.0,1.0,372.0,10005308.0
2001,Florida,Wine,42024485.0,5421159,13487721,4019,3.0,12026275,4508,3.0,1.0,113.0,4748767.0
2001,Florida,Beer,396235350.0,17830591,13487721,13220,5.0,12026275,14826,5.0,1.0,47.0,18623061.0
2001,Florida,All Beverages,,34306001,13487721,25435,2.0,12026275,28526,3.0,,,33377136.0
2001,Georgia,Spirits,10533147.0,4329123,6641358,6518,6.0,5788537,7479,6.0,7.0,381.0,4013129.0
2001,Georgia,Wine,12946694.0,1670124,6641358,2515,6.0,5788537,2885,6.0,7.0,113.0,1462976.0
2001,Georgia,Beer,177475000.0,7986375,6641358,12025,7.0,5788537,13797,6.0,7.0,47.0,8341325.0
2001,Georgia,All Beverages,,13985622,6641358,21058,7.0,5788537,24161,7.0,,,13817430.0
2001,Hawaii,Spirits,1452487.0,596972,997134,5987,7.0,881284,6774,7.0,1.0,371.0,538873.0
2001,Hawaii,Wine,2971837.0,383367,997134,3845,3.0,881284,4350,4.0,1.0,111.0,329874.0
2001,Hawaii,Beer,28715120.0,1292180,997134,12959,5.0,881284,14662,5.0,1.0,46.0,1320896.0
2001,Hawaii,All Beverages,,2272520,997134,22791,5.0,881284,25786,5.0,,,2189643.0
2001,Idaho,Spirits,1327153.0,545460,1034088,5275,8.0,880425,6195,8.0,6.0,374.0,496355.0
2001,Idaho,Wine,2683714.0,346199,1034088,3348,4.0,880425,3932,4.0,7.0,112.0,300576.0
2001,Idaho,Beer,26815000.0,1206675,1034088,11669,7.0,880425,13706,7.0,7.0,46.0,1233490.0
2001,Idaho,All Beverages,,2098334,1034088,20292,7.0,880425,23833,7.0,,,2030421.0
2001,Illinois,Spirits,16545613.0,6800247,9958423,6829,5.0,8703823,7813,5.0,1.0,362.0,5989512.0
2001,Illinois,Wine,24874591.0,3208822,9958423,3222,5.0,8703823,3687,5.0,1.0,117.0,2910327.0
2001,Illinois,Beer,282115255.0,12695186,9958423,12748,6.0,8703823,14586,6.0,1.0,47.0,13259417.0
2001,Illinois,All Beverages,,22704256,9958423,22799,5.0,8703823,26085,5.0,,,22159256.0
2001,Indiana,Spirits,7396262.0,3039864,4901621,6202,6.0,4263265,7130,6.0,1.0,366.0,2707032.0
2001,Indiana,Wine,7401954.0,954852,4901621,1948,8.0,4263265,2240,8.0,1.0,114.0,843823.0
2001,Indiana,Beer,124903197.0,5620644,4901621,11467,8.0,4263265,13184,8.0,1.0,46.0,5745547.0
2001,Indiana,All Beverages,,9615360,4901621,19617,8.0,4263265,22554,8.0,,,9296402.0
2001,Iowa,Spirits,2891170.0,1188271,2376415,5000,9.0,2059478,5770,9.0,1.0,372.0,1075515.0
2001,Iowa,Wine,2361917.0,304687,2376415,1282,9.0,2059478,1479,9.0,1.0,112.0,264535.0
2001,Iowa,Beer,72040202.0,3241809,2376415,13642,4.0,2059478,15741,4.0,1.0,45.0,3241809.0
2001,Iowa,All Beverages,,4734767,2376415,19924,8.0,2059478,22990,8.0,,,4581859.0
2001,Kansas,Spirits,2778102.0,1141800,2157802,5291,8.0,1858740,6143,8.0,1.0,367.0,1019563.0
2001,Kansas,Wine,2435611.0,314194,2157802,1456,9.0,1858740,1690,9.0,1.0,111.0,270353.0
2001,Kansas,Beer,53754615.0,2418958,2157802,11210,8.0,1858740,13014,8.0,1.0,46.0,2472712.0
2001,Kansas,All Beverages,,3874951,2157802,17958,9.0,1858740,20847,9.0,,,3762628.0
2001,Kentucky,Spirits,3711796.0,1525548,3299092,4624,10.0,2895041,5270,10.0,2.0,374.0,1388212.0
2001,Kentucky,Wine,3126328.0,403296,3299092,1222,10.0,2895041,1393,10.0,2.0,113.0,353275.0
2001,Kentucky,Beer,76459876.0,3440694,3299092,10429,10.0,2895041,11885,10.0,2.0,47.0,3593614.0
2001,Kentucky,All Beverages,,5369539,3299092,16276,10.0,2895041,18547,10.0,,,5335101.0
2001,Louisiana,Spirits,5935924.0,2439665,3558896,6855,4.0,3055014,7986,4.0,1.0,367.0,2178484.0
2001,Louisiana,Wine,6357193.0,820078,3558896,2304,6.0,3055014,2684,6.0,1.0,118.0,750149.0
2001,Louisiana,Beer,117788220.0,5300470,3558896,14894,2.0,3055014,17350,2.0,1.0,46.0,5418258.0
2001,Louisiana,All Beverages,,8560213,3558896,24053,3.0,3055014,28020,3.0,,,8346891.0
2001,Maine,Spirits,1799098.0,739429,1060469,6973,4.0,934182,7915,4.0,5.0,353.0,635082.0
2001,Maine,Wine,3062856.0,395108,1060469,3726,4.0,934182,4229,4.0,7.0,113.0,346103.0
2001,Maine,Beer,28613000.0,1287585,1060469,12142,6.0,934182,13783,7.0,7.0,47.0,1344811.0
2001,Maine,All Beverages,,2422122,1060469,22840,5.0,934182,25928,5.0,,,2325996.0
2001,Maryland,Spirits,7899144.0,3246548,4310420,7532,3.0,3800394,8543,3.0,1.0,373.0,2946381.0
2001,Maryland,Wine,10069781.0,1299002,4310420,3014,5.0,3800394,3418,5.0,1.0,115.0,1158025.0
2001,Maryland,Beer,101436385.0,4564637,4310420,10590,9.0,3800394,12011,9.0,1.0,47.0,4767510.0
2001,Maryland,All Beverages,,9110187,4310420,21135,7.0,3800394,23972,7.0,,,8871916.0
2001,Massachusetts,Spirits,10027382.0,4121254,5224828,7888,3.0,4628350,8904,3.0,1.0,360.0,3609858.0
2001,Massachusetts,Wine,21257254.0,2742186,5224828,5248,1.0,4628350,5925,1.0,1.0,114.0,2423327.0
2001,Massachusetts,Beer,130932295.0,5891953,5224828,11277,8.0,4628350,12730,9.0,1.0,47.0,6153818.0
2001,Massachusetts,All Beverages,,12755393,5224828,24413,3.0,4628350,27559,4.0,,,12187003.0
2001,Michigan,Spirits,13264122.0,5451554,7981826,6830,5.0,6966268,7826,5.0,6.0,370.0,4907725.0
2001,Michigan,Wine,14189010.0,1830382,7981826,2293,7.0,6966268,2627,7.0,3.0,115.0,1631736.0
2001,Michigan,Beer,208900010.0,9400500,7981826,11777,7.0,6966268,13494,7.0,3.0,47.0,9818300.0
2001,Michigan,All Beverages,,16682437,7981826,20901,7.0,6966268,23947,7.0,,,16357761.0
2001,Minnesota,Spirits,8538535.0,3509338,3996151,8782,2.0,3467743,10120,2.0,1.0,369.0,3150720.0
2001,Minnesota,Wine,8205729.0,1058539,3996151,2649,5.0,3467743,3053,5.0,1.0,112.0,919042.0
2001,Minnesota,Beer,111173223.0,5002795,3996151,12519,6.0,3467743,14427,6.0,1.0,47.0,5225141.0
2001,Minnesota,All Beverages,,9570672,3996151,23950,4.0,3467743,27599,4.0,,,9294903.0
2001,Mississippi,Spirits,3323816.0,1366088,2260601,6043,7.0,1940015,7042,7.0,3.0,380.0,1263050.0
2001,Mississippi,Wine,1939569.0,250204,2260601,1107,10.0,1940015,1290,10.0,3.0,118.0,228869.0
2001,Mississippi,Beer,70287416.0,3162934,2260601,13992,3.0,1940015,16304,3.0,3.0,47.0,3303509.0
2001,Mississippi,All Beverages,,4779226,2260601,21141,7.0,1940015,24635,6.0,,,4795428.0
2001,Missouri,Spirits,7426702.0,3052375,4546072,6714,5.0,3964029,7700,5.0,2.0,360.0,2673613.0
2001,Missouri,Wine,8269730.0,1066795,4546072,2347,6.0,3964029,2691,6.0,2.0,116.0,959289.0
2001,Missouri,Beer,135846146.0,6113077,4546072,13447,4.0,3964029,15421,4.0,2.0,46.0,6248923.0
2001,Missouri,All Beverages,,10232246,4546072,22508,5.0,3964029,25813,5.0,,,9881825.0
2001,Montana,Spirits,1222194.0,502322,737840,6808,5.0,637612,7878,5.0,3.0,372.0,454656.0
2001,Montana,Wine,1740430.0,224515,737840,3043,5.0,637612,3521,5.0,3.0,113.0,196669.0
2001,Montana,Beer,25882079.0,1164694,737840,15785,1.0,637612,18266,1.0,3.0,47.0,1216458.0
2001,Montana,All Beverages,,1891531,737840,25636,2.0,637612,29666,2.0,,,1867783.0
2001,Nebraska,Spirits,2025678.0,832554,1378270,6041,7.0,1187854,7009,7.0,1.0,357.0,723167.0
2001,Nebraska,Wine,1736689.0,224033,1378270,1625,8.0,1187854,1886,8.0,1.0,114.0,197983.0
2001,Nebraska,Beer,43795393.0,1970793,1378270,14299,3.0,1187854,16591,3.0,1.0,46.0,2014588.0
2001,Nebraska,All Beverages,,3027379,1378270,21965,6.0,1187854,25486,6.0,,,2935738.0
2001,Nevada,Spirits,4933430.0,2027640,1673852,12114,1.0,1487414,13632,1.0,1.0,369.0,1820435.0
2001,Nevada,Wine,7713494.0,995041,1673852,5945,1.0,1487414,6690,1.0,1.0,115.0,887052.0
2001,Nevada,Beer,66406644.0,2988299,1673852,17853,1.0,1487414,20091,1.0,1.0,46.0,3054706.0
2001,Nevada,All Beverages,,6010979,1673852,35911,1.0,1487414,40412,1.0,,,5762193.0
2001,New,Spirits,4007830.0,1647218,1015955,16213,1.0,890696,18494,1.0,5.0,363.0,1454842.0
2001,New,Wine,5172850.0,667298,1015955,6568,1.0,890696,7492,1.0,5.0,115.0,594878.0
2001,New,Beer,39519775.0,1778390,1015955,17505,1.0,890696,19966,1.0,1.0,46.0,1817910.0
2001,New,All Beverages,,4092906,1015955,40286,1.0,890696,45952,1.0,,,3867630.0
2001,New,Spirits,12413928.0,5102124,6840978,7458,3.0,6093238,8373,3.0,3.0,366.0,4543498.0
2001,New,Wine,24918246.0,3214454,6840978,4699,2.0,6093238,5275,2.0,3.0,114.0,2840680.0
2001,New,Beer,149894523.0,6745254,6840978,9860,10.0,6093238,11070,10.0,3.0,47.0,7045043.0
2001,New,All Beverages,,15061832,6840978,22017,6.0,6093238,24719,6.0,,,14429221.0
2001,New,Spirits,2134343.0,877215,1447525,6060,7.0,1243187,7056,7.0,1.0,366.0,781170.0
2001,New,Wine,2760598.0,356117,1447525,2460,6.0,1243187,2865,6.0,1.0,114.0,314708.0
2001,New,Beer,49500082.0,2227504,1447525,15388,1.0,1243187,17918,1.0,1.0,46.0,2277004.0
2001,New,All Beverages,,3460836,1447525,23909,4.0,1243187,27838,3.0,,,3372882.0
2001,New,Spirits,21118154.0,8679561,15445883,5619,7.0,13626318,6370,7.0,1.0,373.0,7877071.0
2001,New,Wine,44046199.0,5681960,15445883,3679,4.0,13626318,4170,4.0,1.0,114.0,5021267.0
2001,New,Beer,328286020.0,14772871,15445883,9564,10.0,13626318,10841,10.0,1.0,47.0,15429443.0
2001,New,All Beverages,,29134392,15445883,18862,9.0,13626318,21381,9.0,,,28327781.0
2001,North,Spirits,8225702.0,3380764,6634597,5096,8.0,5848330,5781,8.0,5.0,381.0,3133992.0
2001,North,Wine,12760274.0,1646075,6634597,2481,6.0,5848330,2815,6.0,7.0,120.0,1531233.0
2001,North,Beer,182652000.0,8219340,6634597,12389,6.0,5848330,14054,6.0,7.0,47.0,8584644.0
2001,North,All Beverages,,13246179,6634597,19965,8.0,5848330,22650,8.0,,,13249869.0
2001,North,Spirits,1024556.0,421093,522715,8056,3.0,446268,9436,2.0,1.0,367.0,376012.0
2001,North,Wine,603844.0,77896,522715,1490,9.0,446268,1745,9.0,1.0,114.0,68838.0
2001,North,Beer,16984873.0,764319,522715,14622,2.0,446268,17127,2.0,2.0,46.0,781304.0
2001,North,All Beverages,,1263308,522715,24168,3.0,446268,28308,3.0,,,1226154.0
2001,Ohio,Spirits,8594505.0,3532342,9165011,3854,10.0,8026917,4401,10.0,5.0,348.0,2990888.0
2001,Ohio,Wine,15012773.0,1936648,9165011,2113,7.0,8026917,2413,7.0,7.0,116.0,1741482.0
2001,Ohio,Beer,272118000.0,12245310,9165011,13361,5.0,8026917,15255,5.0,7.0,47.0,12789546.0
2001,Ohio,All Beverages,,17714300,9165011,19328,9.0,8026917,22069,9.0,,,17521916.0
2001,Oklahoma,Spirits,2918276.0,1199411,2789613,4300,10.0,2413183,4970,10.0,1.0,376.0,1097272.0
2001,Oklahoma,Wine,2550328.0,328992,2789613,1179,10.0,2413183,1363,10.0,1.0,117.0,298388.0
2001,Oklahoma,Beer,68593576.0,3086711,2789613,11065,9.0,2413183,12791,8.0,1.0,46.0,3155304.0
2001,Oklahoma,All Beverages,,4615115,2789613,16544,10.0,2413183,19125,10.0,,,4550964.0
2001,Oregon,Spirits,4477290.0,1840166,2815578,6536,6.0,2471711,7445,6.0,3.0,375.0,1678984.0
2001,Oregon,Wine,9305798.0,1200448,2815578,4264,3.0,2471711,4857,3.0,1.0,114.0,1060861.0
2001,Oregon,Beer,76383392.0,3437253,2815578,12208,6.0,2471711,13906,6.0,1.0,47.0,3590019.0
2001,Oregon,All Beverages,,6477867,2815578,23007,4.0,2471711,26208,4.0,,,6329864.0
2001,Pennsylvania,Spirits,11784716.0,4843518,10072872,4808,9.0,8873533,5458,9.0,5.0,361.0,4254283.0
2001,Pennsylvania,Wine,15836053.0,2042851,10072872,2028,8.0,8873533,2302,8.0,5.0,116.0,1836982.0
2001,Pennsylvania,Beer,298499000.0,13432455,10072872,13335,5.0,8873533,15138,5.0,7.0,47.0,14029453.0
2001,Pennsylvania,All Beverages,,20318824,10072872,20172,8.0,8873533,22898,8.0,,,20120718.0
2001,Rhode,Spirits,1477861.0,607401,864272,7028,4.0,756767,8026,4.0,1.0,348.0,514296.0
2001,Rhode,Wine,3104075.0,400426,864272,4633,2.0,756767,5291,2.0,1.0,114.0,353865.0
2001,Rhode,Beer,22913622.0,1031113,864272,11930,7.0,756767,13625,7.0,1.0,47.0,1076940.0
2001,Rhode,All Beverages,,2038940,864272,23591,4.0,756767,26943,4.0,,,1945101.0
2001,South,Spirits,5198366.0,2136528,3277679,6518,6.0,2861057,7468,6.0,7.0,383.0,1990974.0
2001,South,Wine,5501537.0,709698,3277679,2165,7.0,2861057,2481,7.0,7.0,113.0,621674.0
2001,South,Beer,101958892.0,4588150,3277679,13998,3.0,2861057,16037,3.0,4.0,47.0,4792068.0
2001,South,All Beverages,,7434376,3277679,22682,5.0,2861057,25985,5.0,,,7404716.0
2001,South,Spirits,1048315.0,430858,606842,7100,4.0,519329,8296,4.0,1.0,370.0,387877.0
2001,South,Wine,686300.0,88533,606842,1459,9.0,519329,1705,9.0,1.0,117.0,80297.0
2001,South,Beer,20150000.0,906750,606842,14942,2.0,519329,17460,2.0,7.0,46.0,926900.0
2001,South,All Beverages,,1426140,606842,23501,4.0,519329,27461,4.0,,,1395074.0
2001,Tennessee,Spirits,5665296.0,2328437,4656348,5001,9.0,4100449,5678,9.0,7.0,378.0,2141482.0
2001,Tennessee,Wine,5706742.0,736170,4656348,1581,8.0,4100449,1795,8.0,7.0,114.0,650569.0
